npi,NE,MW,S,W,female,male,opioid_prescb,opioid,non_opioid
1326334657,0,1,0,0,0,1,1,65,827
1578614657,0,0,0,1,0,1,1,818,22325
1538466289,0,0,0,1,0,1,0,0,82
1598886897,0,0,0,0,0,1,1,13,0
1689699969,0,0,0,1,0,1,0,0,164
1437128220,0,1,0,0,0,1,0,0,74
1558372789,0,1,0,0,0,1,1,236,5047
1871718775,0,0,0,0,0,1,0,0,11
1154388601,0,0,1,0,0,1,1,42,144
1457519225,0,1,0,0,0,1,0,0,29
1790872653,0,0,1,0,0,1,1,182,247
1518021641,0,0,1,0,0,1,1,23,32
1154384816,0,0,0,0,1,0,0,0,64
1609852680,0,0,1,0,1,0,1,42,202
1730183500,0,0,1,0,0,1,1,103,288
1295174860,0,1,0,0,0,1,0,0,30
1164473179,0,0,1,0,1,0,1,81,2911
1841307634,0,0,1,0,0,1,0,0,360
1518967785,0,0,0,0,1,0,1,194,3279
1255374641,0,0,1,0,0,1,0,0,1360
1689872905,0,1,0,0,0,1,1,25,33
1255402798,0,0,0,1,0,1,1,961,2474
1538199831,0,0,1,0,0,1,0,0,148
1144664301,0,0,1,0,1,0,0,0,11
1548389281,0,0,0,0,1,0,0,0,51
1992841944,0,0,0,0,1,0,1,239,1614
1003928953,0,0,0,0,1,0,1,692,11420
1184761439,0,0,1,0,1,0,0,0,2274
1760561740,0,1,0,0,1,0,1,194,5139
1710060371,0,0,1,0,1,0,1,40,572
1114239431,0,0,0,1,0,1,0,0,12
1356339972,0,0,1,0,0,1,0,0,20
1558460550,0,0,0,0,0,1,0,0,11
1457679003,0,0,1,0,1,0,0,0,103
1790756542,0,0,0,0,0,1,1,31,46
1811005457,0,0,1,0,1,0,1,230,1659
1134360159,0,0,0,1,1,0,1,14,109
1649353855,0,0,1,0,0,1,1,148,152
1265679583,0,0,0,0,1,0,1,178,262
1881656296,0,1,0,0,0,1,1,79,2623
1962528828,0,0,1,0,0,1,1,69,736
1720398100,0,1,0,0,1,0,0,0,38
1922105592,0,1,0,0,1,0,1,52,1260
1023088143,0,0,1,0,0,1,1,17,37
1013972959,0,0,1,0,0,1,1,36,42
1538132022,0,0,0,1,0,1,1,1255,16678
1568559029,0,0,0,1,1,0,1,387,2331
1760473177,0,0,0,0,0,1,1,86,12
1992972459,0,0,0,0,0,1,0,0,206
1285680884,0,1,0,0,0,1,1,13,80
1720241573,0,0,1,0,1,0,1,0,47
1518919406,0,0,1,0,1,0,1,77,669
1558370007,0,1,0,0,0,1,0,0,1456
1659391456,0,0,1,0,0,1,0,0,321
1336218387,0,0,0,1,0,1,1,164,119
1164476016,0,0,0,0,1,0,1,199,7462
1801850821,0,0,0,1,0,1,1,61,4110
1992797161,0,0,1,0,0,1,1,83,1768
1063727139,0,1,0,0,1,0,0,0,12
1104963230,0,0,0,0,0,1,1,18,703
1689764383,0,0,1,0,1,0,0,0,202
1104974328,0,0,0,0,0,1,1,49,14
1558693267,0,0,0,1,0,1,0,0,26
1871690909,0,0,1,0,1,0,0,0,25
1538239645,0,0,0,1,0,1,1,108,2142
1518213396,0,0,1,0,1,0,0,0,12
1538366489,0,0,0,1,0,1,0,0,158
1215265814,0,0,1,0,1,0,0,0,324
1225166796,0,1,0,0,0,1,0,0,16
1003872292,0,0,1,0,1,0,0,0,92
1992758304,0,0,0,1,0,1,0,0,12
1548243983,0,0,0,0,1,0,0,0,60
1023186038,0,0,1,0,1,0,0,0,114
1073950622,0,1,0,0,1,0,1,14,38
1407155955,0,0,0,1,1,0,1,750,3240
1144497181,0,0,1,0,1,0,1,54,85
1528279379,0,0,1,0,1,0,0,0,41
1891080362,0,1,0,0,1,0,1,46,617
1407060551,0,0,1,0,0,1,1,31,67
1720091283,0,0,0,1,0,1,0,0,634
1285660290,0,0,0,0,0,1,0,0,296
1477559607,0,0,0,0,0,1,1,40,16
1477528990,0,0,1,0,0,1,1,571,5982
1083728034,0,0,0,1,0,1,0,0,592
1386902062,0,0,1,0,0,1,0,0,142
1982788584,0,0,1,0,0,1,0,0,17
1114925385,0,0,0,1,0,1,1,290,4073
1992960538,0,0,0,0,0,1,0,0,795
1902988942,0,1,0,0,1,0,1,500,3918
1609937895,0,1,0,0,1,0,0,0,32
1265475974,0,0,0,0,0,1,1,74,8091
1336222819,0,0,0,0,0,1,0,0,111
1457385577,0,0,0,0,0,1,0,0,162
1487834008,0,0,1,0,0,1,0,0,3565
1548261266,0,0,0,0,0,1,0,0,205
1275635807,0,1,0,0,0,1,1,36,55
1003847484,0,0,0,0,0,1,1,26,25
1538109293,0,1,0,0,0,1,0,0,115
1932294584,0,0,1,0,0,1,1,26,3238
1710277843,0,0,0,0,1,0,0,0,45
1164637658,0,1,0,0,0,1,1,13,32
1770841132,0,0,1,0,0,1,0,0,112
1003801366,0,0,0,0,0,1,1,105,2590
1295779478,0,0,1,0,1,0,1,310,5275
1043211998,0,0,1,0,1,0,1,636,7906
1073503371,0,0,0,0,0,1,1,27,0
1114977907,0,1,0,0,0,1,1,0,18
1265436281,0,0,1,0,0,1,1,48,3581
1689703738,0,0,0,1,1,0,1,0,19
1417959693,0,0,1,0,0,1,1,386,90
1083825251,0,0,1,0,1,0,0,0,548
1184627838,0,0,1,0,0,1,1,851,19532
1053323824,0,0,1,0,0,1,1,14,3453
1609836477,0,1,0,0,0,1,1,119,34
1689810483,0,0,0,1,0,1,1,266,1684
1306892187,0,0,0,1,0,1,1,14,11
1720058878,0,0,1,0,0,1,0,0,31
1942248083,0,0,0,1,0,1,0,0,896
1205920436,0,1,0,0,0,1,0,0,28
1770826554,0,1,0,0,1,0,1,34,44
1033134796,0,0,0,0,0,1,1,49,0
1003873191,0,1,0,0,0,1,0,0,812
1689724619,0,0,0,1,0,1,1,14,11
1710946728,0,1,0,0,1,0,1,741,5880
1841263209,0,0,1,0,0,1,1,99,4253
1841579489,0,0,0,1,0,1,0,0,40
1659714186,0,0,0,1,1,0,0,0,242
1205190584,0,0,0,0,1,0,0,0,129
1184711947,0,1,0,0,0,1,0,0,14
1821016239,0,0,0,0,0,1,0,0,474
1205877198,0,0,1,0,1,0,1,101,2685
1073582086,0,0,1,0,1,0,0,0,505
1518961879,0,1,0,0,0,1,1,200,1200
1487732053,0,0,0,1,0,1,0,0,19
1306286034,0,1,0,0,0,1,0,0,36
1689858201,0,0,1,0,0,1,1,45,428
1982788907,0,0,1,0,1,0,0,0,124
1245270925,0,0,0,0,0,1,1,44,524
1508838269,0,0,0,0,1,0,1,0,84
1053393678,0,0,1,0,0,1,1,300,6758
1669486361,0,1,0,0,1,0,0,0,19
1962846246,0,1,0,0,0,1,1,11,0
1841242195,0,0,0,1,0,1,1,163,3255
1891983078,0,0,0,1,0,1,0,0,387
1871873869,0,0,0,1,1,0,0,0,41
1689741092,0,0,0,1,0,1,1,12,68
1730104506,0,0,0,1,0,1,1,12,68
1730150764,0,0,0,0,1,0,1,12,14
1497955074,0,0,1,0,0,1,1,29,52
1588734172,0,0,1,0,0,1,0,0,228
1518918879,0,1,0,0,1,0,0,0,171
1417174673,0,0,1,0,1,0,1,21,2804
1184062234,0,1,0,0,1,0,1,12,757
1841458296,0,0,0,1,1,0,0,0,36
1316950199,0,0,0,0,1,0,0,0,534
1396711446,0,1,0,0,0,1,1,46,21
1437159217,0,1,0,0,0,1,1,41,108
1437102142,0,0,0,0,1,0,0,0,11
1679837025,0,0,0,0,0,1,0,0,14
1003910399,0,0,1,0,0,1,1,63,46
1790992311,0,0,0,1,0,1,0,0,741
1730255019,0,0,0,0,1,0,1,29,390
1740400571,0,0,0,0,1,0,0,0,18
1699797175,0,0,1,0,0,1,0,0,12
1184921314,0,0,0,1,1,0,0,0,67
1295807394,0,0,0,1,1,0,1,12,0
1396788345,0,0,0,1,0,1,1,147,250
1780748319,0,1,0,0,0,1,1,51,38
1124188644,0,0,0,1,0,1,0,0,15
1043536790,0,0,1,0,1,0,1,96,98
1053755785,0,0,1,0,1,0,0,0,28
1255338992,0,0,1,0,0,1,1,133,246
1790823037,0,0,1,0,0,1,0,0,759
1346526035,0,0,0,1,0,1,1,0,165
1619279775,0,1,0,0,0,1,1,54,330
1922215375,0,0,0,0,0,1,0,0,36
1184624355,0,0,1,0,0,1,1,0,820
1720069008,0,1,0,0,0,1,1,310,171
1114081429,0,0,0,1,0,1,1,321,1143
1134105372,0,1,0,0,0,1,0,0,106
1497754469,0,1,0,0,0,1,0,0,688
1255533964,0,0,1,0,1,0,0,0,48
1720031974,0,1,0,0,1,0,0,0,258
1336244748,0,0,1,0,0,1,1,25,2753
1548242134,0,1,0,0,0,1,1,89,0
1285616276,0,1,0,0,0,1,0,0,1057
1639228604,0,1,0,0,0,1,0,0,13
1114075140,0,0,0,0,1,0,1,200,7349
1780844555,0,0,0,0,0,1,0,0,118
1790719128,0,1,0,0,0,1,0,0,17
1013177757,0,0,0,0,0,1,0,0,82
1457647018,0,0,1,0,0,1,0,0,269
1598729980,0,0,0,1,0,1,1,38,1284
1407293103,0,0,0,1,0,1,1,12,0
1780007104,0,0,0,1,1,0,1,0,119
1609856475,0,0,0,1,0,1,1,91,54
1821005273,0,0,1,0,0,1,1,226,515
1215198254,0,0,0,1,0,1,0,0,68
1952384125,0,0,0,1,0,1,0,0,236
1639138605,0,0,1,0,0,1,0,0,2279
1427016211,0,1,0,0,0,1,1,102,60
1114032562,0,0,0,0,1,0,1,22,43
1164580429,0,0,0,1,0,1,1,69,326
1356366835,0,0,0,1,0,1,1,67,7553
1033168018,0,1,0,0,0,1,0,0,110
1891958096,0,1,0,0,1,0,1,76,623
1952360307,0,0,1,0,0,1,1,37,0
1821228321,0,1,0,0,1,0,1,12,147
1366476152,0,0,0,1,0,1,1,54,890
1912161498,0,0,0,0,0,1,1,13,60
1215978176,0,0,0,1,0,1,0,0,25
1194833921,0,0,0,0,0,1,1,201,112
1356515035,0,0,1,0,0,1,1,0,52
1174790992,0,0,0,0,0,1,0,0,40
1821074477,0,1,0,0,0,1,1,100,244
1770704025,0,0,0,1,0,1,1,15,26
1225097173,0,0,0,0,1,0,0,0,15
1669438636,0,0,0,1,0,1,0,0,206
1659677466,0,1,0,0,1,0,1,11,733
1073501698,0,1,0,0,0,1,0,0,320
1316924830,0,1,0,0,0,1,1,40,0
1861684003,0,0,0,1,1,0,0,0,18
1275948283,0,1,0,0,0,1,0,0,18
1770791725,0,0,1,0,1,0,0,0,267
1558358440,0,1,0,0,0,1,1,30,606
1629242714,0,0,0,1,0,1,0,0,11
1740263300,0,0,0,0,1,0,1,53,0
1235351883,0,0,0,0,0,1,0,0,37
1063455566,0,0,0,0,1,0,1,54,25
1164465274,0,0,1,0,1,0,1,58,962
1417955063,0,0,1,0,0,1,1,32,0
1265686950,0,1,0,0,1,0,1,0,100
1134282031,0,1,0,0,0,1,0,0,79
1982611687,0,1,0,0,0,1,1,72,625
1699760710,0,0,1,0,0,1,1,47,857
1578586624,0,0,1,0,0,1,1,616,997
1689872590,0,0,0,1,0,1,0,0,509
1043436611,0,0,1,0,0,1,0,0,104
1891745410,0,0,0,0,1,0,1,139,3165
1326074584,0,0,0,1,0,1,0,0,12
1184808396,0,0,1,0,0,1,1,15,13
1376734459,0,0,0,0,0,1,0,0,64
1598952244,0,0,0,1,1,0,0,0,213
1083689046,0,1,0,0,0,1,1,18,11
1164403580,0,0,0,0,0,1,0,0,549
1346355807,0,0,0,1,0,1,0,0,23
1447570890,0,0,1,0,0,1,1,13,98
1386784270,0,1,0,0,0,1,1,35,35
1659413318,0,0,0,1,1,0,0,0,18
1528012242,0,0,1,0,0,1,0,0,363
1922168129,0,1,0,0,1,0,1,55,16
1336199454,0,0,1,0,0,1,1,70,1987
1750317889,0,0,0,0,0,1,1,62,2182
1851335665,0,0,1,0,1,0,0,0,59
1821035908,0,0,1,0,0,1,1,55,60
1700823143,0,0,1,0,0,1,1,35,5202
1124190079,0,0,1,0,0,1,1,2415,1266
1174706923,0,1,0,0,0,1,0,0,351
1467412007,0,0,1,0,0,1,1,42,594
1548433816,0,0,1,0,1,0,0,0,87
1366619348,0,0,0,0,0,1,0,0,14
1235360496,0,0,1,0,0,1,1,0,14
1841556644,0,1,0,0,0,1,0,0,309
1396857009,0,0,0,0,1,0,0,0,717
1992705453,0,0,1,0,0,1,1,26,106
1023010717,0,0,0,1,1,0,1,13,70
1255408134,0,0,0,1,0,1,1,0,60
1164592671,0,0,1,0,0,1,1,258,340
1497819023,0,1,0,0,0,1,0,0,15
1538214614,0,0,0,1,0,1,1,72,114
1780797530,0,0,1,0,0,1,1,618,6269
1235433608,0,0,0,1,0,1,1,24,43
1083687669,0,1,0,0,1,0,1,59,297
1437149226,0,0,0,0,0,1,0,0,421
1558477109,0,0,0,0,1,0,0,0,330
1861431173,0,0,1,0,0,1,1,325,5390
1104838754,0,0,0,1,0,1,1,45,2102
1346571411,0,0,1,0,0,1,1,14,0
1891981130,0,0,1,0,1,0,0,0,48
1487653879,0,0,0,0,1,0,1,83,23
1700887122,0,1,0,0,0,1,0,0,74
1700822558,0,0,1,0,0,1,1,59,30
1225271745,0,0,1,0,0,1,0,0,311
1144262239,0,0,0,1,1,0,1,1445,545
1790035681,0,0,0,1,1,0,1,0,11
1568876720,0,0,0,0,1,0,0,0,43
1932213725,0,1,0,0,0,1,1,52,13320
1124442488,0,0,1,0,1,0,1,98,1115
1336406180,0,0,1,0,0,1,1,76,834
1972546208,0,1,0,0,0,1,1,127,193
1225014665,0,0,1,0,1,0,1,32,675
1811924210,0,0,1,0,0,1,1,440,2677
1942272596,0,1,0,0,0,1,1,286,321
1205109436,0,0,0,0,0,1,1,12,0
1881644227,0,0,0,0,1,0,1,12,215
1548467152,0,0,1,0,0,1,1,86,24
1073739827,0,0,0,0,0,1,1,14,0
1942289780,0,0,0,1,1,0,0,0,32
1760603575,0,0,1,0,1,0,1,263,6789
1407840796,0,0,1,0,1,0,0,0,90
1174617237,0,1,0,0,0,1,0,0,28
1093968968,0,0,1,0,0,1,0,0,14
1386602662,0,0,1,0,0,1,1,82,3282
1669451514,0,0,0,0,0,1,1,29,117
1790761443,0,0,1,0,0,1,1,14,538
1194786111,0,0,1,0,0,1,1,316,5430
1720241482,0,0,0,1,1,0,1,200,1224
1578547782,0,0,0,1,0,1,1,26,71
1093779746,0,0,0,0,1,0,0,0,25
1366528689,0,0,1,0,1,0,1,44,37
1417968884,0,0,0,0,0,1,1,12,14
1790777001,0,0,0,1,0,1,0,0,133
1346245107,0,0,1,0,0,1,1,20,14
1821017377,0,0,1,0,1,0,0,0,32
1639275936,0,0,0,0,1,0,1,0,12
1427068865,0,0,0,1,0,1,0,0,12
1003898859,0,0,1,0,1,0,1,138,3766
1124056841,0,0,0,1,1,0,0,0,32
1700834439,0,0,0,0,0,1,0,0,51
1467493155,0,0,0,1,0,1,0,0,5030
1619131372,0,0,1,0,1,0,0,0,12
1396726808,0,1,0,0,0,1,1,205,4809
1518069038,0,0,0,1,0,1,0,0,26
1235122169,0,0,1,0,0,1,0,0,25
1598757411,0,1,0,0,0,1,1,30,13
1447576970,0,0,0,1,0,1,1,43,1210
1205813102,0,0,0,0,0,1,1,0,107
1225008030,0,0,0,0,0,1,0,0,162
1063416733,0,1,0,0,0,1,1,283,8602
1508121567,0,0,1,0,0,1,1,0,1878
1477992436,0,0,1,0,0,1,0,0,42
1467404368,0,0,1,0,0,1,1,34,1996
1669483343,0,0,0,0,1,0,1,0,594
1962583534,0,0,0,1,0,1,1,331,3312
1669447298,0,0,0,0,1,0,1,226,3242
1104074780,0,0,1,0,1,0,1,24,1109
1508980368,0,1,0,0,1,0,0,0,24
1790864064,0,0,1,0,1,0,1,25,155
1124048608,0,0,0,1,0,1,1,140,4801
1548339989,0,0,1,0,1,0,1,801,11828
1578758926,0,1,0,0,1,0,1,0,1038
1023060233,0,0,0,1,0,1,1,17,132
1316124431,0,0,0,1,1,0,1,0,102
1114993003,0,1,0,0,1,0,1,342,618
1265475628,0,0,0,1,0,1,1,181,2312
1437479151,0,1,0,0,0,1,1,51,23
1821292616,0,1,0,0,0,1,1,13,239
1083710925,0,1,0,0,1,0,0,0,11
1518922277,0,1,0,0,0,1,1,337,7157
1518086560,0,1,0,0,0,1,1,339,84
1487631537,0,1,0,0,1,0,0,0,1285
1598952533,0,1,0,0,1,0,0,0,102
1003067059,0,1,0,0,0,1,1,23,28
1205199098,0,0,0,1,0,1,1,12,0
1790083665,0,0,1,0,1,0,0,0,16
1174529622,0,0,0,0,1,0,1,0,1577
1639375140,0,0,0,1,0,1,1,95,143
1669416137,0,0,0,1,0,1,1,92,2419
1104995638,0,0,0,1,0,1,1,14,0
1992784284,0,0,1,0,0,1,1,3330,3149
1396704995,0,0,1,0,1,0,1,189,5945
1063695294,0,0,0,0,1,0,1,0,93
1851579809,0,0,1,0,1,0,0,0,54
1811060130,0,0,0,0,0,1,1,41,52
1598747388,0,0,1,0,1,0,1,337,6473
1538137633,0,0,1,0,0,1,1,11,129
1255397279,0,0,0,0,0,1,1,72,9618
1255320180,0,1,0,0,0,1,0,0,516
1417914144,0,0,1,0,0,1,1,24,42
1992720940,0,1,0,0,0,1,0,0,94
1235123316,0,0,1,0,0,1,1,24,50
1568683795,0,0,1,0,0,1,0,0,535
1699769380,0,0,0,1,0,1,0,0,97
1033247911,0,0,1,0,0,1,0,0,18
1306812078,0,1,0,0,0,1,0,0,42
1245256023,0,1,0,0,0,1,0,0,4450
1124080239,0,1,0,0,1,0,0,0,3186
1720373111,0,0,0,0,0,1,0,0,250
1710264809,0,0,1,0,1,0,0,0,77
1073539201,0,0,1,0,0,1,1,330,2078
1487691176,0,0,0,1,0,1,0,0,1317
1366475931,0,1,0,0,0,1,1,402,4861
1063450559,0,0,1,0,1,0,1,18,12
1578676243,0,0,0,1,1,0,1,459,6775
1598812083,0,0,0,0,0,1,0,0,12
1992950349,0,0,0,0,1,0,1,21,38
1295939171,0,0,0,0,1,0,1,34,0
1669469235,0,0,1,0,1,0,1,475,7760
1154485514,0,0,0,1,0,1,1,82,102
1548297252,0,1,0,0,1,0,0,0,123
1457454894,0,0,0,0,1,0,0,0,2398
1639409469,0,0,1,0,0,1,1,87,245
1457409724,0,0,0,1,0,1,0,0,77
1447291729,0,0,0,0,1,0,0,0,1774
1841265766,0,1,0,0,0,1,1,605,5767
1801030192,0,0,1,0,0,1,0,0,105
1306853106,0,1,0,0,0,1,0,0,250
1053303404,0,0,1,0,0,1,1,109,1246
1093014144,0,1,0,0,0,1,1,0,61
1194869156,0,0,0,1,0,1,0,0,34
1740367044,0,0,1,0,0,1,0,0,141
1871520676,0,0,0,1,0,1,1,549,5720
1730365669,0,0,1,0,1,0,1,110,109
1447312160,0,1,0,0,0,1,0,0,97
1265452239,0,0,0,1,0,1,0,0,47
1578725081,0,1,0,0,0,1,1,107,83
1174744072,0,0,0,1,0,1,1,163,906
1023316452,0,0,0,1,0,1,1,83,510
1689716094,0,0,1,0,0,1,1,17,40
1013979525,0,0,0,1,0,1,0,0,29
1407961584,0,1,0,0,0,1,0,0,3402
1588796353,0,0,1,0,0,1,1,32,65
1093033185,0,0,0,1,0,1,1,14,14
1962664672,0,0,1,0,1,0,1,559,478
1619222742,0,0,0,1,1,0,1,132,5837
1063404788,0,0,1,0,0,1,1,24,34
1265488480,0,0,0,0,0,1,1,55,83
1407970882,0,0,0,1,0,1,0,0,23
1053504589,0,0,1,0,0,1,0,0,1401
1003835737,0,0,0,0,0,1,1,118,2363
1427155001,0,0,0,1,0,1,1,0,1669
1063402857,0,0,1,0,0,1,0,0,386
1700881034,0,1,0,0,0,1,1,0,1010
1578523130,0,0,1,0,0,1,0,0,67
1104864214,0,0,0,0,0,1,1,93,1807
1467450635,0,0,1,0,0,1,1,263,19366
1689659096,0,0,1,0,0,1,1,38,5673
1295803724,0,1,0,0,0,1,1,709,8651
1609808849,0,0,0,1,1,0,0,0,147
1376519330,0,0,1,0,0,1,1,38,890
1922431220,0,0,0,0,0,1,1,13,22
1821074295,0,0,0,1,0,1,0,0,117
1255340485,0,0,0,0,1,0,1,68,1551
1598859514,0,0,0,0,1,0,1,0,11
1043588304,0,0,0,0,1,0,0,0,3346
1063687770,0,0,0,0,1,0,0,0,52
1881854669,0,1,0,0,1,0,1,26,813
1558443861,0,0,0,0,0,1,1,478,9911
1659430007,0,1,0,0,0,1,1,0,734
1255446340,0,1,0,0,1,0,1,0,663
1003115486,0,0,1,0,0,1,1,19,265
1831475060,0,0,0,0,1,0,1,49,0
1962467977,0,0,0,1,1,0,1,224,2082
1447463989,0,0,0,1,1,0,1,226,1261
1396739504,0,0,0,1,0,1,1,248,42
1114362639,0,0,0,0,1,0,0,0,11
1851358741,0,0,0,0,0,1,1,246,6329
1356752737,0,1,0,0,0,1,1,40,0
1467474635,0,1,0,0,0,1,0,0,17
1700861762,0,0,0,0,1,0,0,0,1336
1346356862,0,0,1,0,1,0,1,163,6060
1669815791,0,0,0,1,1,0,1,28,298
1700016508,0,0,0,0,0,1,0,0,32
1740366491,0,0,0,1,0,1,1,261,2057
1851361430,0,0,0,1,0,1,1,388,253
1306134317,0,1,0,0,1,0,0,0,104
1427075399,0,0,1,0,0,1,1,64,2295
1821145699,0,0,0,0,1,0,0,0,44
1528219268,0,0,0,1,0,1,1,14,43
1295705580,0,1,0,0,0,1,1,273,4265
1679728505,0,0,0,1,1,0,1,16,677
1982882882,0,0,0,0,0,1,1,102,2632
1992797658,0,0,1,0,0,1,1,0,1757
1407928401,0,0,0,1,0,1,1,696,2196
1912925637,0,1,0,0,1,0,0,0,301
1174962807,0,0,1,0,0,1,1,0,74
1811904535,0,0,1,0,0,1,0,0,443
1043204266,0,0,1,0,1,0,1,11,12
1376750133,0,0,1,0,1,0,0,0,1181
1508805326,0,0,0,0,0,1,0,0,586
1548214521,0,1,0,0,0,1,1,0,27
1568437424,0,0,1,0,0,1,1,0,521
1467651539,0,1,0,0,1,0,0,0,375
1972731701,0,0,0,1,1,0,0,0,645
1407967748,0,0,0,1,1,0,0,0,24
1184740821,0,0,0,1,0,1,0,0,12
1346232071,0,1,0,0,1,0,0,0,55
1710901053,0,0,1,0,0,1,1,26,25
1871767954,0,0,1,0,1,0,0,0,99
1093780553,0,0,1,0,1,0,0,0,83
1396852273,0,0,1,0,0,1,1,36,65
1669458576,0,1,0,0,0,1,0,0,47
1154387595,0,0,0,1,1,0,1,64,565
1760460356,0,1,0,0,0,1,1,283,4820
1407983083,0,0,0,1,0,1,0,0,11
1013077411,0,1,0,0,1,0,0,0,1291
1871786384,0,0,0,0,0,1,0,0,25
1902983026,0,0,1,0,0,1,1,11,1090
1326237959,0,1,0,0,0,1,1,24,58
1164781209,0,1,0,0,0,1,0,0,23
1184631376,0,0,1,0,1,0,0,0,278
1619954088,0,0,1,0,0,1,1,762,2214
1013111400,0,0,0,0,1,0,0,0,48
1447267497,0,1,0,0,0,1,0,0,11
1245465962,0,1,0,0,1,0,0,0,70
1083879175,0,0,1,0,0,1,0,0,213
1316143019,0,1,0,0,0,1,0,0,11
1699853325,0,0,0,1,0,1,0,0,12
1326029299,0,0,1,0,1,0,0,0,873
1598812075,0,0,1,0,1,0,0,0,249
1407141500,0,1,0,0,0,1,1,27,351
1104008226,0,0,1,0,0,1,1,135,167
1962510826,0,1,0,0,0,1,1,0,22
1942466222,0,0,0,1,1,0,1,0,368
1790786564,0,1,0,0,0,1,1,345,5355
1447231600,0,0,1,0,1,0,1,31,1649
1356436166,0,0,1,0,0,1,1,62,8206
1861463705,0,0,1,0,1,0,0,0,11
1992713515,0,0,0,0,0,1,1,0,1980
1295909257,0,0,0,1,1,0,1,13,87
1497853592,0,0,0,1,1,0,1,111,2923
1356452197,0,0,1,0,0,1,0,0,44
1134461502,0,0,0,1,1,0,0,0,21
1922080654,0,0,0,0,0,1,0,0,33
1417999186,0,0,0,0,0,1,0,0,41
1265585749,0,0,1,0,0,1,1,51,106
1437103090,0,0,0,0,0,1,1,65,71
1306847447,0,0,1,0,0,1,1,174,6072
1982703138,0,1,0,0,0,1,1,43,85
1598754293,0,1,0,0,0,1,1,73,2410
1598709990,0,0,1,0,0,1,0,0,616
1528379617,0,1,0,0,1,0,1,24,61
1649209545,0,1,0,0,0,1,1,11,17
1649233503,0,0,0,1,1,0,1,34,19
1154397529,0,0,0,0,0,1,1,0,399
1235423765,0,0,1,0,1,0,0,0,19
1528068202,0,1,0,0,1,0,0,0,21
1275563652,0,0,0,0,0,1,0,0,30
1144219965,0,0,1,0,1,0,0,0,154
1174620256,0,0,0,0,0,1,0,0,981
1417926999,0,0,1,0,0,1,1,36,55
1568718534,0,0,0,0,1,0,1,0,58
1477744894,0,0,1,0,0,1,1,0,2316
1790832483,0,0,0,1,1,0,0,0,107
1508865411,0,0,0,0,1,0,1,0,464
1457330169,0,0,0,1,0,1,0,0,170
1629314836,0,0,1,0,1,0,0,0,42
1366439044,0,1,0,0,0,1,1,702,6336
1437235025,0,0,0,0,0,1,1,367,12743
1588639512,0,0,1,0,0,1,1,55,874
1952452831,0,1,0,0,0,1,0,0,487
1164563441,0,0,0,1,0,1,0,0,1379
1043279870,0,0,1,0,0,1,0,0,322
1730313461,0,0,0,0,1,0,1,11,26
1386702090,0,0,0,1,1,0,0,0,88
1912975871,0,1,0,0,0,1,0,0,206
1689685588,0,0,0,1,0,1,0,0,11
1396025409,0,0,0,1,0,1,1,36,0
1225101371,0,0,1,0,0,1,1,67,236
1861564551,0,0,0,0,1,0,0,0,13
1932268539,0,0,0,1,0,1,1,476,5314
1700084480,0,0,1,0,1,0,0,0,4056
1164426524,0,0,0,1,0,1,1,141,276
1336150069,0,0,0,1,1,0,1,0,461
1790868198,0,1,0,0,0,1,0,0,15
1124002472,0,0,0,1,1,0,1,109,1080
1477553840,0,0,1,0,0,1,1,274,8160
1386995165,0,1,0,0,1,0,1,137,156
1659385300,0,1,0,0,1,0,1,124,552
1013978287,0,0,1,0,1,0,1,14,171
1053467241,0,0,0,1,0,1,1,28,15
1730526229,0,1,0,0,0,1,1,23,41
1487853339,0,1,0,0,0,1,1,0,17
1962519652,0,0,0,1,1,0,0,0,399
1194819862,0,0,0,0,0,1,1,56,4529
1326085648,0,1,0,0,0,1,1,603,13137
1285690156,0,1,0,0,1,0,1,0,117
1891134888,0,0,1,0,1,0,0,0,15
1245499946,0,0,0,0,0,1,1,23,73
1164489118,0,0,0,0,0,1,1,265,15416
1134120025,0,0,0,0,0,1,1,13,291
1619063187,0,1,0,0,1,0,1,16,0
1831126812,0,0,1,0,0,1,1,306,5977
1952558736,0,0,0,0,0,1,0,0,262
1073690285,0,0,0,0,0,1,0,0,27
1528330545,0,0,0,0,0,1,1,35,0
1912160896,0,0,0,1,1,0,1,228,1952
1164489456,0,0,0,1,0,1,1,14,450
1609866201,0,1,0,0,1,0,1,349,2027
1366529570,0,0,0,1,0,1,1,408,4738
1457542375,0,0,0,0,0,1,0,0,83
1891729463,0,1,0,0,0,1,1,231,245
1902832835,0,1,0,0,0,1,1,19,182
1033146220,0,1,0,0,0,1,0,0,19
1205837721,0,0,1,0,0,1,1,66,16
1538119060,0,1,0,0,0,1,1,48,586
1184682684,0,0,0,0,0,1,0,0,1973
1841272796,0,0,0,0,0,1,0,0,31
1063653061,0,0,0,1,0,1,0,0,802
1104052133,0,0,1,0,1,0,0,0,21
1073572210,0,0,1,0,1,0,1,38,3515
1649414301,0,0,0,1,0,1,0,0,33
1891104261,0,0,0,0,1,0,1,15,0
1194805762,0,1,0,0,0,1,1,21,25
1437280567,0,1,0,0,1,0,0,0,162
1508874074,0,0,0,1,0,1,1,524,2474
1952585515,0,0,0,0,1,0,0,0,477
1962522938,0,0,1,0,1,0,1,69,35
1306245964,0,0,1,0,1,0,0,0,16
1629012927,0,0,1,0,1,0,1,85,173
